Date;PV;reversalCount;oscillationCount
02-Oct-2019 03:43:00;4629.455078;10;8
02-Oct-2019 03:44:00;4620.816406;9;7
02-Oct-2019 03:45:00;4619.734375;2;3
02-Oct-2019 03:46:00;4645.806152;9;7
02-Oct-2019 03:47:00;4670.487793;7;8
02-Oct-2019 03:48:00;4701.258789;6;3
02-Oct-2019 03:49:00;4650.5;7;4
02-Oct-2019 03:50:00;4611.628418;2;4
02-Oct-2019 03:51:00;4634.353027;0;1
02-Oct-2019 03:52:00;4603.777832;6;0
02-Oct-2019 03:53:00;4559.059082;9;2
02-Oct-2019 03:54:00;4614.034668;2;5
02-Oct-2019 03:55:00;4532.977539;1;3
02-Oct-2019 03:56:00;4515.763672;9;5
02-Oct-2019 03:57:00;4534.190918;3;8
02-Oct-2019 03:58:00;4579.376953;0;7
02-Oct-2019 03:59:00;4582.560059;3;0
02-Oct-2019 04:00:00;4552.280762;9;4
02-Oct-2019 04:01:00;4471.859375;7;9
02-Oct-2019 04:02:00;4498.242188;2;0
02-Oct-2019 04:03:00;4495.721191;2;8
02-Oct-2019 04:04:00;4507.734863;8;1
02-Oct-2019 04:05:00;4490.48291;8;5
02-Oct-2019 04:06:00;4626.876465;3;3
02-Oct-2019 04:07:00;4581.719727;1;0
02-Oct-2019 04:08:00;4541.420898;2;10
02-Oct-2019 04:09:00;4667.845703;3;5
02-Oct-2019 04:10:00;4627.479004;7;3
02-Oct-2019 04:11:00;4621.156738;8;2
02-Oct-2019 04:12:00;4552.040527;8;6
02-Oct-2019 04:13:00;4653.138672;7;4
02-Oct-2019 04:14:00;4626.64209;3;2
02-Oct-2019 04:15:00;4554.214844;1;2
02-Oct-2019 04:16:00;4569.431152;8;3
02-Oct-2019 04:17:00;4546.177246;5;0
02-Oct-2019 04:18:00;4673.494629;3;6
02-Oct-2019 04:19:00;4695.861328;10;4
02-Oct-2019 04:20:00;4669.088379;0;4
02-Oct-2019 04:21:00;4653.452148;3;3
02-Oct-2019 04:22:00;4559.150879;5;3
02-Oct-2019 04:23:00;4737.813965;3;2
02-Oct-2019 04:24:00;4637.158203;6;7
02-Oct-2019 04:25:00;4611.424805;0;2
02-Oct-2019 04:26:00;4611.443848;9;2
02-Oct-2019 04:27:00;4606.36084;7;10
02-Oct-2019 04:28:00;4612.675293;1;4
02-Oct-2019 04:29:00;4490.171875;8;2
02-Oct-2019 04:30:00;4678.213379;5;7
02-Oct-2019 04:31:00;4659.427246;9;4
02-Oct-2019 04:32:00;4650.415039;2;10
02-Oct-2019 04:33:00;4661.04248;2;4
02-Oct-2019 04:34:00;4684.73584;3;2
02-Oct-2019 04:35:00;4652.695801;9;8
02-Oct-2019 04:36:00;4640.137207;8;5
02-Oct-2019 04:37:00;4630.412598;6;4
02-Oct-2019 04:38:00;4647.105957;1;1
02-Oct-2019 04:39:00;4640.222656;2;6
02-Oct-2019 04:40:00;4693.125488;9;4
02-Oct-2019 04:41:00;4619.367188;3;0
02-Oct-2019 04:42:00;4639.413574;7;4
02-Oct-2019 04:43:00;4528.27832;6;0
02-Oct-2019 04:44:00;4653.311523;8;0
02-Oct-2019 04:45:00;4527.199219;2;2
02-Oct-2019 04:46:00;4635.010254;2;9
02-Oct-2019 04:47:00;4583.483398;9;1
02-Oct-2019 04:48:00;4603.731934;8;4
02-Oct-2019 04:49:00;4548.083008;4;7
02-Oct-2019 04:50:00;4630.47168;9;4
02-Oct-2019 04:51:00;4532.58252;4;1
02-Oct-2019 04:52:00;4627.057617;4;1
02-Oct-2019 04:53:00;4614.791016;4;0
02-Oct-2019 04:54:00;4597.791016;8;2
02-Oct-2019 04:55:00;4459.190918;5;6
02-Oct-2019 04:56:00;4599.980469;6;8
02-Oct-2019 04:57:00;4610.463867;0;0
02-Oct-2019 04:58:00;4588.486816;8;5
02-Oct-2019 04:59:00;4617.392578;2;10
02-Oct-2019 05:00:00;4597.675781;10;4
02-Oct-2019 05:01:00;4694.177734;8;10
02-Oct-2019 05:02:00;4582.550293;10;1
02-Oct-2019 05:03:00;4582.342773;7;6
02-Oct-2019 05:04:00;4571.745605;8;10
02-Oct-2019 05:05:00;4568.26709;4;7
02-Oct-2019 05:06:00;4685.799316;8;2
02-Oct-2019 05:07:00;4589.949219;8;5
02-Oct-2019 05:08:00;4662.343262;1;9
02-Oct-2019 05:09:00;4583.465332;8;0
02-Oct-2019 05:10:00;4603.608887;9;8
02-Oct-2019 05:11:00;4574.853516;1;7
02-Oct-2019 05:12:00;4622.804688;9;6
02-Oct-2019 05:13:00;4696.852051;3;5
02-Oct-2019 05:14:00;4578.704102;4;0
02-Oct-2019 05:15:00;4667.912109;1;5
02-Oct-2019 05:16:00;4488.353516;8;4
02-Oct-2019 05:17:00;4564.773926;3;3
02-Oct-2019 05:18:00;4726.327637;5;0
02-Oct-2019 05:19:00;4570.727539;2;2
02-Oct-2019 05:20:00;4524.921387;5;3
02-Oct-2019 05:21:00;4511.361328;8;10
02-Oct-2019 05:22:00;4425.859863;7;3
02-Oct-2019 05:23:00;4483.451172;10;4
02-Oct-2019 05:24:00;4529.62207;3;6
02-Oct-2019 05:25:00;4584.023926;0;4
02-Oct-2019 05:26:00;4579.000977;1;4
02-Oct-2019 05:27:00;4564.733887;7;2
02-Oct-2019 05:28:00;4537.303223;6;7
02-Oct-2019 05:29:00;4618.471191;4;6
02-Oct-2019 05:30:00;4665.502441;9;9
02-Oct-2019 05:31:00;4578.140625;10;0
02-Oct-2019 05:32:00;4568.817871;5;7
02-Oct-2019 05:33:00;4513.607422;1;3
02-Oct-2019 05:34:00;4604.81543;10;3
02-Oct-2019 05:35:00;4575.207031;6;8
02-Oct-2019 05:36:00;4490.045898;2;4
02-Oct-2019 05:37:00;4521.167969;5;9
02-Oct-2019 05:38:00;4567.845703;3;0
02-Oct-2019 05:39:00;4513.928711;3;2
02-Oct-2019 05:40:00;4563.526367;6;6
02-Oct-2019 05:41:00;4524.467285;9;6
02-Oct-2019 05:42:00;4612.813477;9;4
02-Oct-2019 05:43:00;4578.532715;3;4
02-Oct-2019 05:44:00;4580.149902;5;7
02-Oct-2019 05:45:00;4599.827637;2;0
02-Oct-2019 05:46:00;4573.07666;5;8
02-Oct-2019 05:47:00;4513.935547;3;8
02-Oct-2019 05:48:00;4547.887695;0;10
02-Oct-2019 05:49:00;4505.041016;0;2
02-Oct-2019 05:50:00;4497.399414;6;3
02-Oct-2019 05:51:00;4537.502441;1;7
02-Oct-2019 05:52:00;4620.599121;6;5
02-Oct-2019 05:53:00;4612.460449;10;3
02-Oct-2019 05:54:00;4694.067871;1;5
02-Oct-2019 05:55:00;4651.105469;10;1
02-Oct-2019 05:56:00;4592.086914;0;1
02-Oct-2019 05:57:00;4659.598145;9;10
02-Oct-2019 05:58:00;4709.919922;9;9
02-Oct-2019 05:59:00;4639.979492;9;9
02-Oct-2019 06:00:00;4540.793945;6;4
02-Oct-2019 06:01:00;4623.30127;2;7
02-Oct-2019 06:02:00;4551.439941;2;7
02-Oct-2019 06:03:00;4605.433594;6;1
02-Oct-2019 06:04:00;4593.55127;0;1
02-Oct-2019 06:05:00;4537.726563;6;10
02-Oct-2019 06:06:00;4486.599121;2;5
02-Oct-2019 06:07:00;4627.561523;7;8
02-Oct-2019 06:08:00;4666.598633;5;2
02-Oct-2019 06:09:00;4571.907227;1;9
02-Oct-2019 06:10:00;4595.811035;9;6
02-Oct-2019 06:11:00;4536.357422;5;10
02-Oct-2019 06:12:00;4498.681152;10;10
02-Oct-2019 06:13:00;4561.964844;2;10
02-Oct-2019 06:14:00;4622.565918;0;3
02-Oct-2019 06:15:00;4522.242188;0;0
02-Oct-2019 06:16:00;4551.536621;7;0
02-Oct-2019 06:17:00;4468.403809;1;8
02-Oct-2019 06:18:00;4542.236328;8;7
02-Oct-2019 06:19:00;4445.138672;6;3
02-Oct-2019 06:20:00;4444.010742;1;10
02-Oct-2019 06:21:00;4398.546387;2;9
02-Oct-2019 06:22:00;4389.825684;7;0
02-Oct-2019 06:23:00;4522.041504;7;2
02-Oct-2019 06:24:00;4379.730957;8;5
02-Oct-2019 06:25:00;4386.721191;4;2
02-Oct-2019 06:26:00;4480.398926;7;3
02-Oct-2019 06:27:00;4491.004883;6;0
02-Oct-2019 06:28:00;4410.996582;8;8
02-Oct-2019 06:29:00;4447.631836;2;3
02-Oct-2019 06:30:00;4395.536621;9;9
02-Oct-2019 06:31:00;4401.557617;6;1
02-Oct-2019 06:32:00;4349.881836;6;9
02-Oct-2019 06:33:00;4375.730469;8;2
02-Oct-2019 06:34:00;4363.052734;4;0
02-Oct-2019 06:35:00;4314.790039;4;4
02-Oct-2019 06:36:00;4463.131348;6;7
02-Oct-2019 06:37:00;4334.351074;6;7
02-Oct-2019 06:38:00;4353.198242;2;8
02-Oct-2019 06:39:00;4428.545898;1;10
02-Oct-2019 06:40:00;4424.03125;7;8
02-Oct-2019 06:41:00;4313.481934;7;0
02-Oct-2019 06:42:00;4503.32373;5;10
02-Oct-2019 06:43:00;4419.961914;7;0
02-Oct-2019 06:44:00;4449.338379;2;3
02-Oct-2019 06:45:00;4382.70752;3;4
02-Oct-2019 06:46:00;4501.599121;6;8
02-Oct-2019 06:47:00;4471.970703;2;9
02-Oct-2019 06:48:00;4479.078613;4;9
02-Oct-2019 06:49:00;4496.834961;4;10
02-Oct-2019 06:50:00;4533.293945;6;3
02-Oct-2019 06:51:00;4452.193848;6;3
02-Oct-2019 06:52:00;4404.632324;6;9
02-Oct-2019 06:53:00;4499.579102;6;0
02-Oct-2019 06:54:00;4399.944336;1;9
02-Oct-2019 06:55:00;4421.319824;6;7
02-Oct-2019 06:56:00;4467.189453;1;2
02-Oct-2019 06:57:00;4450.149414;4;6
02-Oct-2019 06:58:00;4353.910645;3;8
02-Oct-2019 06:59:00;4526.699219;10;2
02-Oct-2019 07:00:00;4434.426758;8;9
02-Oct-2019 07:01:00;4450.219727;4;7
02-Oct-2019 07:02:00;4402.665039;5;7
02-Oct-2019 07:03:00;4447.509277;4;9
02-Oct-2019 07:04:00;4418.040527;4;10
02-Oct-2019 07:05:00;4431.144043;7;5
02-Oct-2019 07:06:00;4393.867188;10;2
02-Oct-2019 07:07:00;4453.703613;10;7
02-Oct-2019 07:08:00;4468.867188;6;3
02-Oct-2019 07:09:00;4500.183594;7;7
02-Oct-2019 07:10:00;4424.914063;0;4
02-Oct-2019 07:11:00;4425.149902;9;6
02-Oct-2019 07:12:00;4433.618164;9;6
02-Oct-2019 07:13:00;4469.15625;7;4
02-Oct-2019 07:14:00;4388.298828;9;0
02-Oct-2019 07:15:00;4409.933105;2;1
02-Oct-2019 07:16:00;4423.188477;5;6
02-Oct-2019 07:17:00;4429.513672;5;3
02-Oct-2019 07:18:00;4447.145508;7;1
02-Oct-2019 07:19:00;4465.464355;7;3
02-Oct-2019 07:20:00;4429.925293;0;0
02-Oct-2019 07:21:00;4475.144043;5;4
02-Oct-2019 07:22:00;4487.79248;0;0
02-Oct-2019 07:23:00;4343.735352;2;4
02-Oct-2019 07:24:00;4427.611328;6;10
02-Oct-2019 07:25:00;4410.731934;9;6
02-Oct-2019 07:26:00;4387.455566;5;0
02-Oct-2019 07:27:00;4490.841309;7;4
02-Oct-2019 07:28:00;4515.336914;2;5
02-Oct-2019 07:29:00;4448.59668;4;0
02-Oct-2019 07:30:00;4322.233887;2;8
02-Oct-2019 07:31:00;4373.154785;10;10
02-Oct-2019 07:32:00;4354.011719;7;6
02-Oct-2019 07:33:00;4367.816895;1;2
02-Oct-2019 07:34:00;4367.168457;2;3
02-Oct-2019 07:35:00;4413.577637;2;2
02-Oct-2019 07:36:00;4461.019531;4;8
02-Oct-2019 07:37:00;4376.805664;4;8
02-Oct-2019 07:38:00;4416.018555;6;1
02-Oct-2019 07:39:00;4455.339844;9;6
02-Oct-2019 07:40:00;4439.585449;2;5
02-Oct-2019 07:41:00;4390.825195;5;4
02-Oct-2019 07:42:00;4516.225586;0;2
02-Oct-2019 07:43:00;4470.646973;1;1
02-Oct-2019 07:44:00;4470.624023;1;0
02-Oct-2019 07:45:00;4484.418945;2;1
02-Oct-2019 07:46:00;4465.337891;0;10
02-Oct-2019 07:47:00;4426.538574;1;8
02-Oct-2019 07:48:00;4548.097168;6;8
02-Oct-2019 07:49:00;4511.638672;3;7
02-Oct-2019 07:50:00;4387.902832;5;10
02-Oct-2019 07:51:00;4354.718262;0;4
02-Oct-2019 07:52:00;4488.810547;2;9
02-Oct-2019 07:53:00;4512.635742;3;4
02-Oct-2019 07:54:00;4372.574219;5;0
02-Oct-2019 07:55:00;4442.255859;0;4
02-Oct-2019 07:56:00;4406.972656;2;7
02-Oct-2019 07:57:00;4344.6875;4;7
02-Oct-2019 07:58:00;4382.003906;6;6
02-Oct-2019 07:59:00;4491.570313;6;2
02-Oct-2019 08:00:00;4436.457031;10;10
02-Oct-2019 08:01:00;4480.701172;0;4
02-Oct-2019 08:02:00;4400.516113;3;2
02-Oct-2019 08:03:00;4467.235352;6;3
02-Oct-2019 08:04:00;4414.632813;5;0
02-Oct-2019 08:05:00;4456.955566;2;0
02-Oct-2019 08:06:00;4393.448242;8;6
02-Oct-2019 08:07:00;4499.57959;0;8
02-Oct-2019 08:08:00;4478.652832;6;2
02-Oct-2019 08:09:00;4517.362305;0;0
02-Oct-2019 08:10:00;4448.399902;4;4
02-Oct-2019 08:11:00;4437.16748;5;10
02-Oct-2019 08:12:00;4485.616699;7;3
02-Oct-2019 08:13:00;4601.574707;3;8
02-Oct-2019 08:14:00;4460.908691;3;1
02-Oct-2019 08:15:00;4529.745605;7;9
02-Oct-2019 08:16:00;4559.84082;4;9
02-Oct-2019 08:17:00;4482.364746;7;6
02-Oct-2019 08:18:00;4483.084961;2;8
02-Oct-2019 08:19:00;4452.579102;8;4
02-Oct-2019 08:20:00;4424.849121;10;5
02-Oct-2019 08:21:00;4449.05957;5;4
02-Oct-2019 08:22:00;4524.670898;8;2
02-Oct-2019 08:23:00;4502.498047;7;4
02-Oct-2019 08:24:00;4507.160156;5;8
02-Oct-2019 08:25:00;4484.939941;1;4
02-Oct-2019 08:26:00;4453.979492;2;3
02-Oct-2019 08:27:00;4468.766602;9;6
02-Oct-2019 08:28:00;4389.733887;10;10
02-Oct-2019 08:29:00;4420.590332;7;1
02-Oct-2019 08:30:00;4475.310059;7;10
02-Oct-2019 08:31:00;4495.84082;0;8
02-Oct-2019 08:32:00;4480.387207;2;8
02-Oct-2019 08:33:00;4486.943359;2;0
02-Oct-2019 08:34:00;4456.306641;3;7
02-Oct-2019 08:35:00;4445.168945;7;5
02-Oct-2019 08:36:00;4496.974121;6;3
02-Oct-2019 08:37:00;4457.621582;6;7
02-Oct-2019 08:38:00;4443.839844;7;1
02-Oct-2019 08:39:00;4494.351563;3;2
02-Oct-2019 08:40:00;4427.258789;4;9
02-Oct-2019 08:41:00;4383.890137;8;9
02-Oct-2019 08:42:00;4422.5;7;7
02-Oct-2019 08:43:00;4502.271973;8;2
02-Oct-2019 08:44:00;4475.480957;5;10
02-Oct-2019 08:45:00;4390.70752;4;7
02-Oct-2019 08:46:00;4506.434082;0;7
02-Oct-2019 08:47:00;4426.566895;2;1
02-Oct-2019 08:48:00;4484.855469;2;6
02-Oct-2019 08:49:00;4497.371094;9;9
02-Oct-2019 08:50:00;4457.282715;8;7
02-Oct-2019 08:51:00;4445.48584;3;5
02-Oct-2019 08:52:00;4466.22168;6;2
02-Oct-2019 08:53:00;4442.493652;0;7
02-Oct-2019 08:54:00;4495.03418;8;3
02-Oct-2019 08:55:00;4496.402832;2;5
02-Oct-2019 08:56:00;4477.935547;1;7
02-Oct-2019 08:57:00;4524.586426;4;0
02-Oct-2019 08:58:00;4525.910645;2;1
02-Oct-2019 08:59:00;4577.651855;6;7
02-Oct-2019 09:00:00;4466.375;6;6
02-Oct-2019 09:01:00;4519.234863;2;6
02-Oct-2019 09:02:00;4552.959473;5;4
02-Oct-2019 09:03:00;4555.333496;8;9
02-Oct-2019 09:04:00;4581.066406;8;4
02-Oct-2019 09:05:00;4478.338867;1;8
02-Oct-2019 09:06:00;4516.456055;9;5
02-Oct-2019 09:07:00;4498.984863;4;5
02-Oct-2019 09:08:00;4499.997559;1;9
02-Oct-2019 09:09:00;4582.09082;8;7
02-Oct-2019 09:10:00;4501.024902;10;7
02-Oct-2019 09:11:00;4442.894043;5;5
02-Oct-2019 09:12:00;4434.711426;4;0
02-Oct-2019 09:13:00;4575.586426;3;10
02-Oct-2019 09:14:00;4441.425293;10;5
02-Oct-2019 09:15:00;4491.536621;9;5
02-Oct-2019 09:16:00;4492.589844;7;8
02-Oct-2019 09:17:00;4559.94043;10;1
02-Oct-2019 09:18:00;4560.439453;9;6
02-Oct-2019 09:19:00;4504.867188;5;2
02-Oct-2019 09:20:00;4482.556641;5;5
02-Oct-2019 09:21:00;4601.271484;0;2
02-Oct-2019 09:22:00;4504.059082;6;6
02-Oct-2019 09:23:00;4523.211426;2;10
02-Oct-2019 09:24:00;4608.172852;3;1
02-Oct-2019 09:25:00;4484.48291;2;10
02-Oct-2019 09:26:00;4447.419434;7;6
02-Oct-2019 09:27:00;4544.513184;5;10
02-Oct-2019 09:28:00;4460.242676;8;7
02-Oct-2019 09:29:00;4427.225586;7;10
02-Oct-2019 09:30:00;4467.143066;0;10
02-Oct-2019 09:31:00;4546.023438;4;4
02-Oct-2019 09:32:00;4608.428223;6;10
02-Oct-2019 09:33:00;4502.708008;2;8
02-Oct-2019 09:34:00;4521.098145;8;10
02-Oct-2019 09:35:00;4416.570801;6;8
02-Oct-2019 09:36:00;4470.165527;9;10
02-Oct-2019 09:37:00;4499.736816;0;7
02-Oct-2019 09:38:00;4575.462891;2;10
02-Oct-2019 09:39:00;4470.468262;7;5
02-Oct-2019 09:40:00;4520.209473;4;4
02-Oct-2019 09:41:00;4506.539551;1;5
02-Oct-2019 09:42:00;4533.506348;1;0
02-Oct-2019 09:43:00;4479.242188;9;10
02-Oct-2019 09:44:00;4505.205078;5;5
02-Oct-2019 09:45:00;4538.449219;4;3
02-Oct-2019 09:46:00;4445.285645;2;10
02-Oct-2019 09:47:00;4419.355469;8;7
02-Oct-2019 09:48:00;4419.631348;1;2
02-Oct-2019 09:49:00;4485.087891;5;6
02-Oct-2019 09:50:00;4473.452637;2;7
02-Oct-2019 09:51:00;4530.818848;9;6
02-Oct-2019 09:52:00;4533.652832;8;2
02-Oct-2019 09:53:00;4510.756836;1;2
02-Oct-2019 09:54:00;4535.084961;0;9
02-Oct-2019 09:55:00;4516.544434;3;9
02-Oct-2019 09:56:00;4554.682129;4;7
02-Oct-2019 09:57:00;4474.255371;10;6
02-Oct-2019 09:58:00;4493.649902;10;6
02-Oct-2019 09:59:00;4475.932617;10;2
02-Oct-2019 10:00:00;4477.273926;9;3
02-Oct-2019 10:01:00;4525.970703;4;8
02-Oct-2019 10:02:00;4479.610352;2;6
02-Oct-2019 10:03:00;4465.633301;6;10
02-Oct-2019 10:04:00;4511.032715;7;2
02-Oct-2019 10:05:00;4503.448242;1;1
02-Oct-2019 10:06:00;4429.823242;6;8
02-Oct-2019 10:07:00;4529.530273;7;9
02-Oct-2019 10:08:00;4418.864258;1;9
02-Oct-2019 10:09:00;4427.929688;7;3
02-Oct-2019 10:10:00;4488.089355;9;3
02-Oct-2019 10:11:00;4479.000977;6;9
02-Oct-2019 10:12:00;4431.936523;10;8
02-Oct-2019 10:13:00;4417.105469;8;1
02-Oct-2019 10:14:00;4504.80127;0;2
02-Oct-2019 10:15:00;4466.63916;9;10
02-Oct-2019 10:16:00;4463.238281;9;9
02-Oct-2019 10:17:00;4492.405273;3;3
02-Oct-2019 10:18:00;4509.735352;5;2
02-Oct-2019 10:19:00;4537.556152;3;10
02-Oct-2019 10:20:00;4530.747559;0;10
02-Oct-2019 10:21:00;4463.754395;5;10
02-Oct-2019 10:22:00;4487.824219;6;6
02-Oct-2019 10:23:00;4435.756836;3;9
02-Oct-2019 10:24:00;4590.61377;6;8
02-Oct-2019 10:25:00;4557.156738;6;4
02-Oct-2019 10:26:00;4521.274902;9;8
02-Oct-2019 10:27:00;4520.875977;4;7
02-Oct-2019 10:28:00;4544.667969;10;7
02-Oct-2019 10:29:00;4524.975098;3;4
02-Oct-2019 10:30:00;4431.928223;10;5
02-Oct-2019 10:31:00;4666.071289;0;8
02-Oct-2019 10:32:00;4497.255371;6;0
02-Oct-2019 10:33:00;4656.940918;9;5
02-Oct-2019 10:34:00;4493.169922;7;4
02-Oct-2019 10:35:00;4573.444336;0;10
02-Oct-2019 10:36:00;4541.654785;1;7
02-Oct-2019 10:37:00;4503.480957;7;6
02-Oct-2019 10:38:00;4640.021484;0;3
02-Oct-2019 10:39:00;4449.913574;1;1
02-Oct-2019 10:40:00;4494.16748;2;5
02-Oct-2019 10:41:00;4453.116211;0;3
02-Oct-2019 10:42:00;4467.125977;8;9
02-Oct-2019 10:43:00;4464.916016;10;4
02-Oct-2019 10:44:00;4564.498047;0;7
02-Oct-2019 10:45:00;4496.147461;2;1
02-Oct-2019 10:46:00;4470.562012;4;10
02-Oct-2019 10:47:00;4488.539551;10;4
02-Oct-2019 10:48:00;4464.289551;6;2
02-Oct-2019 10:49:00;4536.29834;9;9
02-Oct-2019 10:50:00;4496.160645;3;2
02-Oct-2019 10:51:00;4501.050293;2;5
02-Oct-2019 10:52:00;4565.618164;6;6
02-Oct-2019 10:53:00;4468.039551;9;3
02-Oct-2019 10:54:00;4608.26416;9;0
02-Oct-2019 10:55:00;4607.599121;10;7
02-Oct-2019 10:56:00;4544.873047;6;8
02-Oct-2019 10:57:00;4471.230957;5;3
02-Oct-2019 10:58:00;4464.775879;8;4
02-Oct-2019 10:59:00;4328.387207;1;3
02-Oct-2019 11:00:00;4425.286133;6;3
02-Oct-2019 11:01:00;4215.13623;2;6
02-Oct-2019 11:02:00;4300.3125;2;1
02-Oct-2019 11:03:00;4157.409668;8;4
02-Oct-2019 11:04:00;4144.918945;8;0
02-Oct-2019 11:05:00;4087.569824;9;3
02-Oct-2019 11:06:00;4176.097168;10;6
02-Oct-2019 11:07:00;4067.247559;0;10
02-Oct-2019 11:08:00;4110.201172;7;1
02-Oct-2019 11:09:00;3984.019775;5;10
02-Oct-2019 11:10:00;4044.720215;9;2
02-Oct-2019 11:11:00;4077.775146;3;9
02-Oct-2019 11:12:00;4093.734375;4;6
02-Oct-2019 11:13:00;3988.222168;7;4
02-Oct-2019 11:14:00;4076.016113;1;2
02-Oct-2019 11:15:00;4105.26123;10;9
02-Oct-2019 11:16:00;4125.63916;3;3
02-Oct-2019 11:17:00;4161.991211;7;6
02-Oct-2019 11:18:00;4111.794922;5;10
02-Oct-2019 11:19:00;4232.683105;1;4
02-Oct-2019 11:20:00;4217.895508;8;7
02-Oct-2019 11:21:00;4237.726074;8;4
02-Oct-2019 11:22:00;4239.25;1;0
02-Oct-2019 11:23:00;4256.873047;3;4
02-Oct-2019 11:24:00;4262.446777;7;4
02-Oct-2019 11:25:00;4192.797852;9;9
02-Oct-2019 11:26:00;4261.609863;4;10
02-Oct-2019 11:27:00;4234.827148;5;6
02-Oct-2019 11:28:00;4088.192627;2;6
02-Oct-2019 11:29:00;4304.068848;2;1
02-Oct-2019 11:30:00;4232.969238;1;0
02-Oct-2019 11:31:00;4362.883301;2;7
02-Oct-2019 11:32:00;4317.138184;3;1
02-Oct-2019 11:33:00;4284.439453;7;9
02-Oct-2019 11:34:00;4239.117188;10;6
02-Oct-2019 11:35:00;4251.836914;9;4
02-Oct-2019 11:36:00;4299.086426;5;5
02-Oct-2019 11:37:00;4397.614258;8;6
02-Oct-2019 11:38:00;4312.65625;8;4
02-Oct-2019 11:39:00;4451.675293;5;1
02-Oct-2019 11:40:00;4298.532715;3;3
02-Oct-2019 11:41:00;4475.29541;0;7
02-Oct-2019 11:42:00;4375.644531;1;0
02-Oct-2019 11:43:00;4494.308594;0;4
02-Oct-2019 11:44:00;4428.742188;4;6
02-Oct-2019 11:45:00;4335.608887;8;10
02-Oct-2019 11:46:00;4370.108887;5;5
02-Oct-2019 11:47:00;4439.848145;9;6
02-Oct-2019 11:48:00;4391.333984;2;10
02-Oct-2019 11:49:00;4315.48291;1;9
02-Oct-2019 11:50:00;4439.33252;9;9
02-Oct-2019 11:51:00;4430.574707;10;9
02-Oct-2019 11:52:00;4515.552246;6;2
02-Oct-2019 11:53:00;4419.366699;0;6
02-Oct-2019 11:54:00;4530.240234;6;3
02-Oct-2019 11:55:00;4483.376465;4;5
02-Oct-2019 11:56:00;4530.543945;4;10
02-Oct-2019 11:57:00;4518.202148;10;0
02-Oct-2019 11:58:00;4561.757813;1;10
02-Oct-2019 11:59:00;4600.75293;3;5
02-Oct-2019 12:00:00;4546.864258;5;1
02-Oct-2019 12:01:00;4539.367188;7;9
02-Oct-2019 12:02:00;4571.816895;4;10
02-Oct-2019 12:03:00;4527.950195;2;0
02-Oct-2019 12:04:00;4576.59668;9;10
02-Oct-2019 12:05:00;4527.083008;1;5
02-Oct-2019 12:06:00;4719.763672;6;9
02-Oct-2019 12:07:00;4557.425293;6;2
02-Oct-2019 12:08:00;4567.965332;10;8
02-Oct-2019 12:09:00;4550.129395;1;7
02-Oct-2019 12:10:00;4538.943848;3;3
02-Oct-2019 12:11:00;4612.633789;8;3
02-Oct-2019 12:12:00;4442.431152;3;10
02-Oct-2019 12:13:00;4446.29834;9;9
02-Oct-2019 12:14:00;4497.481934;8;7
02-Oct-2019 12:15:00;4491.041504;5;2
02-Oct-2019 12:16:00;4465.796387;0;4
02-Oct-2019 12:17:00;4595.870605;4;7
02-Oct-2019 12:18:00;4448.404785;1;1
02-Oct-2019 12:19:00;4467.435547;0;1
02-Oct-2019 12:20:00;4453.088379;3;10
02-Oct-2019 12:21:00;4478.072266;8;7
02-Oct-2019 12:22:00;4382.81543;6;1
02-Oct-2019 12:23:00;4375.816406;1;0
02-Oct-2019 12:24:00;4338.523926;2;2
02-Oct-2019 12:25:00;4342.396973;8;5
02-Oct-2019 12:26:00;4458.314453;4;9
02-Oct-2019 12:27:00;4386.147949;0;4
02-Oct-2019 12:28:00;4345.581055;10;8
02-Oct-2019 12:29:00;4420.493652;10;9
02-Oct-2019 12:30:00;4426.696289;8;4
02-Oct-2019 12:31:00;4335.937012;1;6
02-Oct-2019 12:32:00;4334.359863;2;6
02-Oct-2019 12:33:00;4253.155762;2;1
02-Oct-2019 12:34:00;4317.617676;8;8
02-Oct-2019 12:35:00;4303.005371;5;3
02-Oct-2019 12:36:00;4426.163086;5;4
02-Oct-2019 12:37:00;4388.058594;7;6
02-Oct-2019 12:38:00;4514.751465;10;4
02-Oct-2019 12:39:00;4387.813477;8;1
02-Oct-2019 12:40:00;4513.263184;4;9
02-Oct-2019 12:41:00;4326.757813;6;3
02-Oct-2019 12:42:00;4338.210449;10;8
02-Oct-2019 12:43:00;4471.481445;2;2
02-Oct-2019 12:44:00;4466.822266;10;2
02-Oct-2019 12:45:00;4487.581055;5;0
02-Oct-2019 12:46:00;4443.246094;1;1
02-Oct-2019 12:47:00;4534.507813;9;8
02-Oct-2019 12:48:00;4401.467285;8;5
02-Oct-2019 12:49:00;4418.477051;10;7
02-Oct-2019 12:50:00;4404.455078;7;2
02-Oct-2019 12:51:00;4575.880859;0;10
02-Oct-2019 12:52:00;4413.66748;9;6
02-Oct-2019 12:53:00;4388.586914;5;10
02-Oct-2019 12:54:00;4457.962402;8;8
02-Oct-2019 12:55:00;4401.528809;5;9
02-Oct-2019 12:56:00;4455.049805;0;5
02-Oct-2019 12:57:00;4332.878906;0;4
02-Oct-2019 12:58:00;4459.377441;1;4
02-Oct-2019 12:59:00;4444.507813;1;0
02-Oct-2019 13:00:00;4397.88916;4;1
02-Oct-2019 13:01:00;4477.992188;1;4
